propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace,labels,newDevelopmentFinished
81435959,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/63/f5/576861150.jpg,luz de mar,23,1,675.0,flat,rent,90.0,True,2,2,"isla la toja, 42",València,Puerto de Sagunto,Playa Puerto de Sagunto,es,Las Islas,39.6634262,-0.2097055,True,https://www.idealista.com/inmueble/81435959/,"DISPONIBLE 1 DE SEPTIEMBRE  Piso de diseño, de dos habitaciones y dos baños en 1º linea de La playa del puerto de Sagunto, con vistas espectaculares a la playa disponible para ya.  vivienda con aire acondicionado por conductos, cocina office, salón comedor amplio, muebles modernos, piscina garaje y trastero a un precio excepcional. se pide nominas y contrato de trabajo, ya que se hace un seguro de impago pregunta precio y disponibilidad. PREGUNTA SIN COMPROMISO, YA QUE LAS OPORTUNIDADES VUELAN.",False,good,False,True,8.0,{'typology': 'flat'},"{'subtitle': 'Las Islas, Puerto de Sagunto', 'title': 'Piso en isla la toja, 42'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98418359,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/1b/63/1014918522.jpg,W-02PVBX,35,7,1800.0,flat,rent,131.0,True,3,2,barrio Ciutat de les Arts i de les Ciencies,València,València,Quatre Carreres,es,Ciutat de les Arts i de les Ciencies,39.4489681,-0.3638614,False,https://www.idealista.com/inmueble/98418359/,"Amplio apartamento de obra nueva a estrenar Magnífica vivienda de obra nueva ubicada en el distrito Quatre Carreres de Valencia junto al Centro Comercial el Saler y la ciudad de la justicia. Consta de tres habitaciones todas con armarios empotrados y vestidor en la habitación principal. La vivienda tiene dos baños completos con ducha y seca toallas. El salón comedor es amplio y muy luminoso, con grandes ventanales, también dispone de halógenos inteligentes y persiana domotizada. La cocina está totalmente equipada con electrodomésticos de alta gama. La vivienda posee un sistema centralizado de aire acondicionado caliente y frío, radiadores térmicos y sistema Siber (ventilación electromecánica). La vivienda se encuentra en un residencial con piscina comunitaria y solárium con césped, además la vivienda cuenta con plaza para parking y un amplio trastero. Servicio de conserjería 24h. Contáctenos para más información, estaremos encantados de atenderle. La Ciudad de las Artes y las Ciencias constituye la nueva área de expansión de Valencia. La zona de la Ciudad de las Ciencias es una de las zonas más emblemáticas de Valencia y goza de una gran oferta socio-cultural. Cuenta con modernas edificaciones que identifican la capital valenciana, centros comerciales, museos, juzgados, vías de acceso directo a las autovías de entrada y salida de la ciudad, diversos lugares de entretenimiento y restauración que hacen de esta zona una de las más vibrantes de la ciudad.",False,good,False,True,14.0,{'typology': 'flat'},"{'subtitle': 'Ciutat de les Arts i de les Ciencies, València', 'title': 'Piso'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98418196,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/3b/93/1016432655.jpg,W-02PVTY,45,7,1100.0,flat,rent,95.0,True,3,1,barrio Campanar,València,València,Campanar,es,Campanar,39.4785267,-0.4000502,False,https://www.idealista.com/inmueble/98418196/,"Estupendo piso con vistas al Turia Ubicada en una de las mejores zonas de la ciudad, esta vivienda es una oportunidad ideal para quienes desean disfrutar de la tranquilidad y la práctica de deportes. Cuenta con un amplio y luminoso salón desde donde se accede a un balcón con vistas al Turia; Cocina completamente reformada con electrodomésticos a estrenar, dos habitaciones individuales y una doble con salida a un balcón; baño recientemente reformado con materiales de máxima calidad. Un espacio habitacional especial para todos aquellos amantes de las buenas vistas y el verde, a escasos minutos del centro de la ciudad. No deje pasar esta oportunidad, y contáctenos para una visita personalizada Nou Campanar es una zona relativamente nueva. Está en plena expansión, con nuevas promociones de viviendas de lujo. Ofrece todo tipo de servicios por la proximidad de comercios, hospitales o colegios. Respecto a las comunicaciones, su distancia al aeropuerto, puerto y estación de trenes es inmejorable, así como su proximidad al ""by-pass"" cinturón de comunicación por carretera por excelencia de la ciudad. Además se encuentra muy cerca al río Turia y al Parque de Cabecera, los cuales ofrecen amplios espacios de ocio y zonas verdes para la práctica de deporte al aire libre.",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Campanar, València', 'title': 'Piso'}",False,False,False,False,False,False,,,
98406668,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/7c/ef/1011544026.jpg,W-02PV3R,21,3,1290.0,flat,rent,115.0,True,3,2,barrio El Pla del Remei,València,València,L'Eixample,es,El Pla del Remei,39.46839,-0.3697733,False,https://www.idealista.com/inmueble/98406668/,"Espectacular vivienda a estrenar en Pla del Remei Fantástica vivienda en una de las mejores zonas de Valencia, con 3 habitaciones y 2 baños. Luminoso y a estrenar. Espacioso salón y cocina totalmente equipada. Edificio del año 2005, con máximas calidades y novedades. Piso de 115 m2, con aire acondicionado, calefacción y ascensor. 3ª planta exterior. Si quiere visitarlo, póngase en contacto con nosotros, estaremos encantados de atenderle. En pleno centro de Valencia, con comodidad para desplazarte y cerca de todo. A 15 minutos de la playa y a su vez, a 5 minutos andando de la Plaza del Ayuntamiento, con gran variedad de oferta gastronómica y ocio.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'El Pla del Remei, València', 'title': 'Piso'}",False,False,False,False,False,False,,,
98405685,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/f5/6f/1011133564.jpg,W-02PT04,37,,5000.0,chalet,rent,878.0,False,5,5,San Antonio de Benagéber,València,San Antonio de Benagéber,,es,,39.5791087,-0.5163682,False,https://www.idealista.com/inmueble/98405685/,"Preciosa casa señorial con patio de luz Esta maravillosa villa situada en Montesano, se distingue por sus puertas de madera con historia y vigas de alta calidad, en algunos de sus techos. Siendo una propiedad rústica, mezcla modernidad y actualidad en algunos de sus diseños, como, por ejemplo, la cocina y salón, siendo éste de un diseño puro con chimenea integrada en el diseño, con un precioso patio inglés que da luz a toda la casa por completo y una excelente planta strelitzia de grandes dimensiones en su interior; zona de despacho y habitación con baño en suite, todo ello en una planta. También dispone de gran lavadero en el interior y despensa en el sótano una zona multiusos. En la zona de noche, 3 dormitorios muy amplios con baño en suite cada uno, vestidor en el principal con vistas a la montaña y varias terrazas que rodean la casa donde se pueden contemplar las maravillosas vistas a la montaña. El jardín con piscina, pista de frontón y un porche con barbacoa. Una magnífica propiedad, cómoda, independiente y con todos los servicios cerca, en una maravillosa urbanización muy demandada. San Antonio de Benagéber es un municipio perteneciente a la comarca del Campo de Turia, que encuentra a 14 km de la ciudad de Valencia. Posee, por tanto, una situación privilegiada debido a la cercanía del casco urbano a la capital de la provincia. El acceso a la población se realiza a través de la autovía de Ademuz. (CV-35). La cercanía a la capital de la provincia ha propiciado un rápido incremento demográfico. Tiene cercano el pueblo de San Antonio de Benagéber, donde se puede encontrar comercios como Lidl o Mercadona, horno con cafetería y terraza donde tomar café, farmacias o el centro comercial ""El Osito"", a tan a 3 minutos en coche donde se encuentran restaurantes y zona de compras como centro comercial Carrefour, tambien se encuentra a 3 minutos en coche del campo de club de Golf Escorpion.",False,good,False,,6.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'San Antonio de Benagéber', 'title': 'Casa independiente'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Lujo'}]",
98405016,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/e6/03/1014103720.jpg,W-02PVB8,29,9,1500.0,flat,rent,84.0,True,2,2,barrio Russafa,València,València,L'Eixample,es,Russafa,39.4568568,-0.3749389,False,https://www.idealista.com/inmueble/98405016/,"Piso a estrenar en Ruzafa para corta estancia DISPONIBLE DESDE OCTUBRE. Este reformado moderno piso a estrenar esta disponible para corta estancia, ubicado en avenida Peris y Valero en Ruzafa. La vivienda está compuesta por 2 dormitorios dobles, dos baños completos, salón-comedor luminoso. También dispone de una cocina reformada y equipada con todos los electrodomésticos. Vivienda totalmente amueblada y para entrar y vivir. Llámenos para verla, estaremos encantados de atenderle. Piso se sitúa en uno de los barrios más de moda de Valencia. Se encuentra a poca distancia del Parque Central, Mercado de Ruzafa. El barrio de Ruzafa cuenta con todo tipo de servicios, muchos restaurantes, tiendas de moda, colegios y facilidades de transporte y se encuentra cercano al centro de la ciudad.",False,good,False,True,18.0,{'typology': 'flat'},"{'subtitle': 'Russafa, València', 'title': 'Piso'}",False,False,False,False,False,False,,,
98387469,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/f3/fa/1010424362.jpg,W-02PUMV,52,,2500.0,chalet,rent,167.0,False,4,3,Sierra Perenchiza - Cumbres de Calicanto - Santo Domingo,València,Chiva,Sierra Perenchiza - Cumbres de Calicanto - Santo Domingo,es,,39.429281,-0.55948,False,https://www.idealista.com/inmueble/98387469/,"Casa unifamiliar con vistas increíbles Estupenda casa ubicada en la urbanización Cumbres de Calicanto, zona residencial muy bien ubicada farmacia, supermercado, colegio internacional muy cerca. La casa cuenta con una superficie de 165m², dividida en 2 plantas y un sótano con ódega y piscina interior con ducha y sauna. En la planta principal encontramos un salón comedor con chimenea y con salida directa a la parte baja del jardín, cocina independiente muy amplia con todos los electrodomésticos, una habitación doble, baño completo con ducha. Subiendo las escaleras en la encontramos tres amplios dormitorios, el principal con baño en suite y vestidor. Hay un segundo cuarto de baño que da servicio a los otros dos dormitorios. El jardín está muy cuidado y dispone de porche cubierto y acceso a la piscina de interior. Se pide 2 fianzas y documentación laboral para realizar un seguro de impagos. Dispone de aparcamiento de 3 coches y se puede aparcar muy fácilmente frente de la casa. Es una oportunidad excelente de vivir en una de las zonas residenciales más demandadas y exclusivas. La vivienda se encuentra en el Distrito de Calicanto, urbanización exclusiva repartida en tres municipios de la provincia de Valencia: Chiva, Torrente y Godelleta, a lo largo de la sierra Perenchiza. Es una urbanización tranquila, serena y cómoda, con parcelas muy amplias por lo general; y el paisaje de la sierra, espacio protegido como Paraje Natural Municipal, es espectacular. Al mismo tiempo, Calicanto queda muy bien comunicada, tanto con la ciudad de Valencia, por la CV-36 o por la A-3, a unos 20 kilómetros; como con el interior de la península por la A-3, y con el norte y el sur del mediterráneo por la A-7. El aeropuerto internacional de Manises, a unos 15 km, también queda muy cerca.",False,good,False,,15.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Sierra Perenchiza - Cumbres de Calicanto - Santo Domingo, Chiva', 'title': 'Casa independiente'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98307591,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/33/29/1007451792.jpg,W-02PRV1,39,5,1900.0,flat,rent,115.0,True,3,2,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4785371,-0.3813758,False,https://www.idealista.com/inmueble/98307591/,"Piso de diseño en El Carmen Corta Estancia Para corta estancia. Nos encontramos en el emblemático barrio de El Carmen con una estupenda vivienda de lujo y diseño, recién reformada. El piso está en una 5ª planta, cuenta con un salón-comedor muy acogedor y luminoso, el mismo que tiene acceso a un balcón. La vivienda tiene una cocina americana totalmente equipada con electrodomésticos de alta gama, tiene 3 habitaciones, todas ellas con amplios armarios empotrados; una de las habitaciones tiene cama doble, la segunda dos camas y la tercera podría adaptarse para despacho o dormitorio. Dispone de 2 baños con platos de ducha. La vivienda cuenta con aire acondicionado y calefacción central, suelo de parquet y ventanas climalit. No dude en contactar con nosotros, estaremos encantados de atenderle. Esta magnífica vivienda está situada en el barrio de El Carmen, en el casco histórico de Valencia, muy cerca de los hermosos Jardines del Turia, de la Plaza de la Virgen, Mercado Central y a cinco minutos de un magnifico polideportivo municipal, lo que facilita la comunicación y traslado a cualquier parte de la ciudad. Esta parte de la antigua ciudad medieval es famosa por los muchos cafés, bares y restaurantes que tiene. El barrio de El Carmen es lo más representativo de la ciudad, su ambiente bohemio le da un encanto único. La zona cuenta con todo lo necesario para el día a día tiendas, supermercados, bancos, colegios, es una zona muy exquisita para vivir, se puede disfrutar de toda la historia y cultura que encierra cada una de sus callejuelas.",False,good,False,True,17.0,{'typology': 'flat'},"{'subtitle': 'El Carme, València', 'title': 'Piso'}",False,False,False,False,False,False,,,
98194301,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/3d/dd/1003629293.jpg,4600-002020-03,41,,900.0,chalet,rent,180.0,False,3,2,"Plaza Fundació Pere Bas, 19",València,Vinalesa,,es,,39.5401614,-0.3716658,True,https://www.idealista.com/inmueble/98194301/,"Magnifico adosado de 180m2, dispone de 3 habitaciones, amplio salón, varias terrazas, cocina amplia reformada tipo office con acceso directo a terraza planta baja ajardinada, 2 baños con radiadores-toalleros eléctricos y 1 aseo. La vivienda es exterior y se encuentra sin amueblar. Dispone de armarios empotrados incluyendo toda una armariada en la zona del garaje y aire acondicionado por splits en salón y habitaciones. La vivienda se entrega totalmente recién pintada de blanco. Ubicado en zona tranquila, con todos los servicios y bien comunicada, cercano al Ayuntamiento de Vinalesa y Plaza de Ermita. EMT L16. Gastos de comunidad incluidos en el precio. Mascotas a consultar.",False,good,False,,5.0,{'typology': 'chalet'},"{'subtitle': 'Vinalesa', 'title': 'Chalet en Plaza Fundació Pere Bas, 19'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98114182,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ab/93/4b/1001478946.jpg,W-02PI9N,34,2,6000.0,flat,rent,100.0,True,3,2,El Perellonet,València,El Perellonet,,es,,39.3011808,-0.29031,False,https://www.idealista.com/inmueble/98114182/,"Estupendo piso en primera línea de playa Una excelente vivienda veraniega ideal para familias, enclavada en una urbanización muy tranquila a pie de playa y a pocos kilómetros del centro de la ciudad de Valencia. La citada urbanización, cuenta con pista de tenis, baloncesto, zona de recreo con césped, club social, piscina privada, zona para barbacoas, y su exclusivo acceso directo a la playa. Este magnífico piso, cuenta con una terraza de 25 metros con vistas al mar. Dispone de un amplio salón comedor desde donde se accede a la terraza, cocina completamente equipada, una habitación principal y también dos habitaciones dobles, dotadas de sus respectivos armarios empotrados y dos baños con ducha. En el precio se encuentra incluido una plaza de garaje. No deje pasar esta oportunidad y contáctenos para realizar una visita personalizada. Exclusiva ubicación a pie de la playa, y a escasos metros del club náutico, bares, supermercados, gasolineras y zonas de ocio nocturno. El Perellonet pertenece al distrito de los Poblados del Sur de Valencia. Está situado en el Parque Natural de la Albufera, incluido en la lista de Zonas Húmedas de Importancia Internacional donde podrá disfrutar de actividades deportivas, como el golf en el campo de Golf de reconocido prestigio del Parador de El Saler. O simplemente tomar un baño de sol y dar un paseo por la playa en este entorno privilegiado. El Perellonet cuenta con una excelente comunicación con la ciudad de Valencia mediante la CV500 o la línea 25 EMT de Valencia, y está a escasos 20 min. del aeropuerto de Manises. Una oportunidad única de disfrutar del verano en un cálido y acogedor espacio a las orillas del mar Mediterráneo.",False,good,False,True,60.0,{'typology': 'flat'},"{'subtitle': 'El Perellonet', 'title': 'Piso'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98114186,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/a3/61/1013470848.jpg,W-02PFZY,46,,6000.0,chalet,rent,150.0,False,3,2,Rascanya,València,La Pobla de Vallbona,Rascanya,es,,39.6068541,-0.5545315,False,https://www.idealista.com/inmueble/98114186/,"Chalet de lujo reformado con piscina en La Pobla de Vallbona CORTA ESTANCIA - Les presentamos en exclusiva este impecable y moderno chalet con piscina y jardín, con decoración de diseño y mobiliario de alta gama. La propiedad cuenta con 3 amplias habitaciones, dos de ellas con cama doble y la otra con dos camas individuales que se pueden unir, cocina open space con isla, electrodomésticos y menaje, acogedor salón comedor con TV pantalla plana de 65 pulgadas, 2 baños de lujo con termostato, ducha de lluvia y uno de ellos con bañera espaciosa para 2 personas de 185x80 cm. Hermoso jardín, amplia piscina y con varias zonas de estar para relajarse en sol o sombra. Diáfana terraza con comedor exterior y barbacoa. Canales de televisión en más de 60 idiomas con Netflix, Prime, Disney y películas y series de cine infinitas. Sistema de sonido Bose 700 con módulo de graves Bose. La propiedad cuenta con aire acondicionado y calefacción. Hay aparcamiento gratuito delante de la puerta. El autobús está a 5 minutos a pie. 2 bicicletas eléctricas disponibles para el alquiler. El metro está a 5 minutos en coche. Entrada privada y privacidad de toda la propiedad de la planta baja con piscina. La planta superior está habitada y tiene la entrada principal. Durante la estancia, los huéspedes tendrán total privacidad. Esta propiedad se ubica en el término municipal de La Pobla de Vallbona, cerca del casco urbano de La Eliana. A 5 minutos del centro comercial “El Osito”, a 20 minutos del centro de Valencia, y con excelentes servicios, incluyendo, metro, colegios Internacionales, supermercados, comercios, restaurantes, cafés, veterinarios, peluquería, polideportivos, gimnasios, y entorno natural para hacer senderismo y bicicleta al aire libre.",False,good,False,,40.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Rascanya, La Pobla de Vallbona', 'title': 'Casa independiente'}",False,False,False,False,False,False,,"[{'name': 'luxuryType', 'text': 'Lujo'}]",
98108529,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/d4/ce/1001346988.jpg,4600-002509-01,38,bj,950.0,flat,rent,90.0,True,3,2,"Ronda del Port, 7",València,Alboraya,Port Saplaya,es,,39.5097743,-0.3215429,True,https://www.idealista.com/inmueble/98108529/,"Piso de 90m2, 3 habitaciones, amplio y luminoso salón de paso con acceso a terraza de 25m2 con vistas a la playa, cocina equipada y amueblada y 2 baños. Dispone de armarios empotrados. La vivienda es exterior y esta amueblada. Finca con ascensor, la vivienda es un entresuelo. Ubicada en zona tranquila con todos los servicios y bien comunicada en primera línea de playa, para alquiler de larga duración. Metro-bus; L143, L112A, entre otras. Gastos de comunidad incluidos. Mascotas a consultar.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'Port Saplaya, Alboraya', 'title': 'Piso en Ronda del Port, 7'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
98028545,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/c5/c4/1010240887.jpg,W-02PFUP,23,2,1200.0,flat,rent,120.0,True,3,2,barrio La Creu Coberta,València,València,Jesús,es,La Creu Coberta,39.4558841,-0.3852457,False,https://www.idealista.com/inmueble/98028545/,"Fantástico piso en alquiler Este fantástico piso se compone de un salón con salida a una terraza ideal para tomar el fresco en verano y un pequeño aperitivo en la época de menos calor. Cuenta con una cocina independiente. Tiene 3 habitaciones dobles con armarios empotrados y 2 baños. En el precio esta incluido una plaza de garaje. Esta disponible para larga duracion a partir de septiembre 2022. Llámenos para verlo, estaremos encantados de atenderle. La vivienda en la zona de La Cruz Cubierta. Muy proximo a la estacion de Ave y las paradas de metro de Patraix y Jesus. Dispone de todos los servicios que pueda necesitar a pie de calle. Cuenta con: autobuses, colegios, farmacia, supermercados, centros comerciales, correos, tren y a tan solo 7 minutos del centro de la ciudad.",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'La Creu Coberta, València', 'title': 'Piso'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
97948804,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/f7/48/1006977777.jpg,W-02O4F4,24,,2500.0,chalet,rent,219.0,False,3,2,Playa de Farnals,València,Playa de Farnals,,es,,39.5672726,-0.2891678,False,https://www.idealista.com/inmueble/97948804/,"Adosado en la Pobla de Farnals Exclusivo adosado al lado del mar. En una de las mejores playas de Valencia, encontramos esta magnífica casa totalmente amueblada con un gusto exquisito. Cuenta con cuatro alturas, en la planta baja dispone de la cocina totalmente reformada y equipada con los electrodomésticos necesarios para el día a día. Un baño, salón comedor. Y terraza con salida al jardín y piscina con paellero. El garaje está en una planta inferior. En la planta superior está la habitación principal de gran tamaño con balcón y unas excelentes vistas al jardín y piscina, dos habitaciones dobles con armarios y cuarto de baño con bañera. Finalmente, la última planta cuenta con una zona como trastero. Servicio de jardinero incluido en el precio. La urbanización cuenta con zonas comunes. No dude en contactarnos para organizar una visita, estaremos encantados de atenderle. La vivienda pertenece a una urbanización compuesta por varios edificios, la mayoría de ellos adosados; donde algunos vecinos viven todo el año. Es una urbanización familiar y consolidada, situada en la playa de la Pobla Farnals, una de las mejores playas de Valencia, por sus playas de arena y por la cercanía a la ciudad. Cerca de supermercados, cafeterías y a 6 minutos andando de la playa. La Playa de la Pobla de Farnals es un municipio a 10 km de la ciudad de Valencia que cuenta con un puerto náutico de ocio y varias playas de arena. Consta de todo tipo de servicios, en sus alrededores se encuentra el centro comercial “El Manar” que dispone de Carrefour, Mediamarkt, zapaterías, tiendas de juguetes y otros. Un enclave único por su proximidad a la ciudad en el que se puede disfrutar del clima Mediterráneo y sus playas durante todo el año. Con entrada y salida directa a la V-21 y la AP-7.",False,good,False,,11.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Playa de Farnals', 'title': 'Chalet adosado'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
97902134,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/b8/52/998377816.jpg,W-02P5EZ,46,10,1850.0,penthouse,rent,176.0,True,4,3,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.4562455,-0.3447195,False,https://www.idealista.com/inmueble/97902134/,"Fantástico ático con vistas al Oceanogràfic Esta maravillosa propiedad está distribuida en dos plantas y todas sus habitaciones son exteriores. En la primera planta tenemos la cocina totalmente equipada con electrodomésticos, salón-comedor y tres habitaciones, una de ellas con vestidor y baño en suite. A la parte superior se accede por una escalera donde se encuentra una habitación con baño en suite, un salón y dos grandes terrazas. Llámenos para verlo, estaremos encantados de atenderle. Esta propiedad está emplazada en un entorno privilegiado frente al Oceanográfico y dispone de los mejores accesos a las rondas de Valencia. Está muy cerca de la playa y se trata de una zona con luz natural todo el día. Todas sus características la definen como una zona excelente para disfrutar todo el año.",False,good,False,True,11.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Penya-Roja, València', 'title': 'Ático'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
97887112,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/5d/5e/1013757686.jpg,W-02P4KS,34,17,1200.0,flat,rent,99.0,True,3,2,Playa Puig,València,Playa Puig,,es,,39.5762412,-0.2789814,False,https://www.idealista.com/inmueble/97887112/,"Apartamento en Puig Val para larga estancia Apartamento en la mejor urbanización del Puig Playa, primera línea de mar. Totalmente exterior con impresionantes vistas al mar. Orientación Sur-Oeste. Edificio Pinazo. Tiene unos 105m2 y se distribuye en amplio salón comedor con terraza y vistas al mar, 3 dormitorios con armarios empotrados, dos baños completos, cocina totalmente equipada con electrodomésticos. Edificio con garaje, conserje, ascensor, zonas comunes con piscina de adultos y piscina de niños, zona infantil, pistas de tenis, campo de futbito. La urbanización tiene supermercado, farmacia, restaurante, heladería. A 5 minutos de la puebla y a 10 minutos de Valencia. Ideal para vivir todo el año. PRECIO ALQUILER ANUAL. PARA ENTRAR EN OCTUBRE. Playa abierta, convertida en pequeñas calas gracias a unos espigones que impiden el fuerte oleaje. Es de arena fina y en algún tramo de cantos rodados. En su límite, un agradable paseo marítimo con jardines y salpicado de palmeras le da un aspecto atractivo al entorno. Se encuentra a dos kilómetros del Puig de Santa María. A 5 minutos de Sagunto y 10 minutos del centro de Valencia y Aeropuerto.",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Playa Puig', 'title': 'Piso'}",False,False,False,False,False,False,,,
97811755,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4a/e8/14/1011671946.jpg,W-02P24Y,83,3,740.0,flat,rent,86.0,True,3,1,El Castell,València,Burjassot,El Castell,es,,39.5083449,-0.4107808,False,https://www.idealista.com/inmueble/97811755/,"Propiedad amueblada en Burjassot Vivienda para larga estancia, amueblada y cocina equipada distribuída en tres dormitorios, uno doble más dos sencillos y un cuarto de baño con columna de hidromasaje. Las paredes se encuentran decoradas en pavés y piedra y pintadas en colores vistosos más suelo de tarima, todas las ventanas cuentan con cierre hermético y doble cristal climalit. Llámenos para verlo, estaremos encantados de atenderle. Propiedad ubicada a dos calles del Ayuntamiento y a tan sólo 4 minutos de la estación de metro Burjassot-Godella y 5 de las universidades. Cercana al parque municipal de La Granja y muy próxima a la playa de la Patacona por la Ronda Nord así como a todo tipo de comercios, restaurantes y servicios. Una excelente ubicación para mantener una vida cómoda y tranquila. La localidad de Burjassot se encuentra situada al noroeste de la ciudad de Valencia, dentro de su área metropolitana, perfectamente comunicada con la capital y con las principales carreteras. Con conexión a las líneas 1, 2 y T4 de Metro Valencia, así como líneas de autobuses de la EMT. Por carretera es posible llegar por la CV-35 (pista de Ademuz / Av. Cortes Valencianas) y por la Avenida de Burjasot de la capital valenciana.",False,good,False,False,9.0,{'typology': 'flat'},"{'subtitle': 'El Castell, Burjassot', 'title': 'Piso'}",False,False,False,False,False,False,,,
97811381,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/63/fd/998307345.jpg,W-02P2CF,26,,1750.0,chalet,rent,188.0,False,3,3,San Antonio de Benagéber,València,San Antonio de Benagéber,,es,,39.5612388,-0.509585,False,https://www.idealista.com/inmueble/97811381/,"Casa adosada para corta estancia en Montesano De nueva construcción y gran luminosidad en esta encantadora casa de alquiler a corta estancia podrás relajarte al mismo tiempo que trabajar. Cuenta con piscina en zonas comunes y se distribuye en dos plantas: abajo encontramos el área diurna de estar y arriba la de descanso. La planta de arriba se encuentra distribuída en tres dormitorios, uno de ellos en suite con baño y zona de vestidor más un nuevo baño de servicio completo y área de vestidor para los dos sencillos dormitorios. Nada más entrar se encuentra la cocina office con zona de comedor y en abierto hacia gran salón, este tiene salida a la terraza de verano y jardín. La planta dispone de un baño completo de servicio. Llámenos para verla, estaremos encantados de atenderle. San Antonio de Benagéber es un municipio perteneciente a la comarca del Campo de Turia a 14 km de la ciudad de Valencia, la casa se encuentra dentro de la urbanizacion de Montesano. Posee una situación privilegiada debido a la cercanía del casco urbano a la capital de la provincia. El acceso a la población se realiza a través de la autovía de Ademuz (CV-35). Tiene a cinco minutos el pueblo de San Antonio de Benagéber, donde se encuentran supermercados como Lidl o Mercadona, hornos con cafetería y terrazas donde tomar café, farmacias o el centro comercial ""El Osito"" a tan solo 2 minutos en coche con zona de ocio, moda y restauracion asi como el hipermercado Carrefour. Paradas de autobús que la comunican con Valencia en 20 minutos.",False,good,False,,9.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'San Antonio de Benagéber', 'title': 'Chalet adosado'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
